group,case,burst,phase,samples,curl_live_sample_max,tls_live_sample_max,app_bytes_sample_max,scratch_bytes_sample_max,physical_sample_max,rss_sample_max,fds_sample_max,curl_peak_cumulative,tls_peak_cumulative,max_physical_cumulative,max_rss_cumulative
research/transport-memory/paced-results,fast1000-batched-rate8k,0,captures_released,1,10612425,673471,0,0,48383168,54542336,9,36661150,710454,51266752,54542336
research/transport-memory/paced-results,fast1000-batched-rate8k,0,serviced_idle,1,10612425,673471,0,0,48383168,54542336,9,36661150,710454,51266752,54542336
research/transport-memory/paced-results,fast1000-batched-rate8k,0,multi_released,1,0,537905,0,0,34325696,48103424,4,36661150,710454,51266752,54542336
research/transport-memory/paced-results,fast1000-batched-rate8k,0,cleaned,1,0,0,0,0,34325696,48332800,4,36661150,710454,51266752,54542336
research/transport-memory/paced-results,fast1000-batched-rate8k,0,retained_idle,1,0,0,0,0,34325696,48332800,3,36661150,710454,51266752,54542336
research/transport-memory/paced-results,fast1000-batched-rate32k,-1,cold,1,0,0,0,0,1540736,2850816,4,0,0,1540736,2850816
research/transport-memory/paced-results,fast1000-batched-rate32k,0,burst_start,1,9792,103552,0,0,2310976,6799360,8,9792,103552,2327360,6799360
research/transport-memory/paced-results,fast1000-batched-rate32k,0,transfer_start,1,3397744,103552,318400,1024000,6620160,11059200,2008,3397744,103552,6620160,11059200
research/transport-memory/paced-results,fast1000-batched-rate32k,0,active,109,38620281,673487,318400,101621519,74483200,70205440,2009,50778460,710454,77907456,70205440
research/transport-memory/paced-results,fast1000-batched-rate32k,0,capture_complete,1,10612442,673487,318400,103333000,59901440,74858496,1009,50778460,710454,77907456,74858496
research/transport-memory/paced-results,fast1000-batched-rate32k,0,validation_delayed,1,10612442,673487,318400,103333000,59901440,74858496,1009,50778460,710454,77907456,74858496
research/transport-memory/paced-results,fast1000-batched-rate32k,0,captures_released,1,10612442,673487,0,0,58639872,74825728,9,50778460,710454,77907456,74858496
research/transport-memory/paced-results,fast1000-batched-rate32k,0,serviced_idle,1,10612442,673487,0,0,58623488,56557568,9,50778460,710454,77907456,74858496
research/transport-memory/paced-results,fast1000-batched-rate32k,0,multi_released,1,0,537905,0,0,40273408,55771136,4,50778460,710454,77907456,74858496
research/transport-memory/paced-results,fast1000-batched-rate32k,0,cleaned,1,0,0,0,0,40257024,56066048,4,50778460,710454,77907456,74858496
research/transport-memory/paced-results,fast1000-batched-rate32k,0,retained_idle,1,0,0,0,0,40257024,6963200,3,50778460,710454,77907456,74858496
research/transport-memory/paced-results,fast1000-fine-unlimited,-1,cold,1,0,0,0,0,1540736,2850816,4,0,0,1540736,2850816
research/transport-memory/paced-results,fast1000-fine-unlimited,0,burst_start,1,9792,103552,0,0,2261760,6766592,8,9792,103552,2261760,6766592
research/transport-memory/paced-results,fast1000-fine-unlimited,0,transfer_start,1,3397744,103552,318400,1024000,6734848,11173888,2008,3397744,103552,6734848,11173888
research/transport-memory/paced-results,fast1000-fine-unlimited,0,active,101,37292682,673487,318400,163696375,54445312,60817408,2009,37866080,710446,54445312,60817408
research/transport-memory/paced-results,fast1000-fine-unlimited,0,capture_complete,1,10612442,673487,318400,196133000,52512128,65470464,1009,37866080,710446,59131264,65470464
research/transport-memory/paced-results,fast1000-fine-unlimited,0,validation_delayed,1,10612442,673487,318400,196133000,52512128,65470464,1009,37866080,710446,59131264,65470464
research/transport-memory/paced-results,fast1000-fine-unlimited,0,captures_released,1,10612442,673487,0,0,52512128,65470464,9,37866080,710446,59131264,65470464
research/transport-memory/paced-results,fast1000-fine-unlimited,0,serviced_idle,1,10612442,673487,0,0,52512128,65470464,9,37866080,710446,59131264,65470464
research/transport-memory/paced-results,fast1000-fine-unlimited,0,multi_released,1,0,537905,0,0,31278464,48709632,4,37866080,710446,59131264,65470464
research/transport-memory/paced-results,fast1000-fine-unlimited,0,cleaned,1,0,0,0,0,31278464,48709632,4,37866080,710446,59131264,65470464
research/transport-memory/paced-results,fast1000-fine-unlimited,0,retained_idle,1,0,0,0,0,31278464,48709632,3,37866080,710446,59131264,65470464
research/transport-memory/paced-results,fast1000-fine-rate8k,-1,cold,1,0,0,0,0,1458752,2785280,4,0,0,1524288,2785280
research/transport-memory/paced-results,fast1000-fine-rate8k,0,burst_start,1,9792,103552,0,0,2327296,6832128,8,9792,103552,2343680,6832128
research/transport-memory/paced-results,fast1000-fine-rate8k,0,transfer_start,1,3397744,103552,318400,1024000,6636480,11091968,2008,3397744,103552,6636480,11091968
research/transport-memory/paced-results,fast1000-fine-rate8k,0,active,230,36404187,673471,318400,196129910,51643584,59211776,2009,37658002,710454,52806848,59211776
research/transport-memory/paced-results,fast1000-fine-rate8k,0,capture_complete,1,10612442,673471,318400,196133000,50840768,10256384,1009,37658002,710454,52806848,59211776
research/transport-memory/paced-results,fast1000-fine-rate8k,0,validation_delayed,1,10612442,673471,318400,196133000,50840768,10256384,1009,37658002,710454,52806848,59211776
research/transport-memory/paced-results,fast1000-fine-rate8k,0,captures_released,1,10612442,673471,0,0,50840768,10305536,9,37658002,710454,52806848,59211776
research/transport-memory/paced-results,fast1000-fine-rate8k,0,serviced_idle,1,10612442,673471,0,0,50840768,10190848,9,37658002,710454,52806848,59211776
research/transport-memory/paced-results,fast1000-fine-rate8k,0,multi_released,1,0,537905,0,0,42550464,31162368,4,37658002,710454,52806848,59211776
research/transport-memory/paced-results,fast1000-fine-rate8k,0,cleaned,1,0,0,0,0,42550464,31571968,4,37658002,710454,52806848,59211776
research/transport-memory/paced-results,fast1000-fine-rate8k,0,retained_idle,1,0,0,0,0,42550464,30539776,3,37658002,710454,52806848,59211776
research/transport-memory/paced-results,fast1000-fine-rate32k,-1,cold,1,0,0,0,0,1524288,2850816,4,0,0,1524288,2850816
research/transport-memory/paced-results,fast1000-fine-rate32k,0,burst_start,1,9792,103552,0,0,2409280,6897664,8,9792,103552,2425664,6897664
research/transport-memory/paced-results,fast1000-fine-rate32k,0,transfer_start,1,3397744,103552,318400,1024000,6800384,11239424,2008,3397744,103552,6800384,11239424
research/transport-memory/paced-results,fast1000-fine-rate32k,0,active,109,52171310,673471,318400,195502479,78726464,90750976,2009,62083740,710454,93455808,90750976
research/transport-memory/paced-results,fast1000-fine-rate32k,0,capture_complete,1,10612425,673471,318400,196133000,59524544,92307456,1009,62083740,710454,93455808,92307456
research/transport-memory/paced-results,fast1000-fine-rate32k,0,validation_delayed,1,10612425,673471,318400,196133000,59524544,92307456,1009,62083740,710454,93455808,92307456
research/transport-memory/paced-results,fast1000-fine-rate32k,0,captures_released,1,10612425,673471,0,0,59524544,92307456,9,62083740,710454,93455808,92307456
research/transport-memory/paced-results,fast1000-fine-rate32k,0,serviced_idle,1,10612425,673471,0,0,59524544,92307456,9,62083740,710454,93455808,92307456
research/transport-memory/paced-results,fast1000-fine-rate32k,0,multi_released,1,0,537905,0,0,49808768,86278144,4,62083740,710454,93455808,92307456
research/transport-memory/paced-results,fast1000-fine-rate32k,0,cleaned,1,0,0,0,0,49808768,86589440,4,62083740,710454,93455808,92307456
research/transport-memory/paced-results,fast1000-fine-rate32k,0,retained_idle,1,0,0,0,0,49808768,85671936,3,62083740,710454,93455808,92307456
research/transport-memory/paced-results,upper2000-unlimited,-1,cold,1,0,0,0,0,1524288,2850816,4,0,0,1524288,2850816
research/transport-memory/paced-results,upper2000-unlimited,0,burst_start,1,9792,103552,0,0,2442112,6914048,8,9792,103552,2442112,6914048
research/transport-memory/paced-results,upper2000-unlimited,0,transfer_start,1,3397744,103552,318400,1024000,6734912,11157504,2008,3397744,103552,6734912,11157504
research/transport-memory/paced-results,upper2000-unlimited,0,active,103,79180898,673487,318400,237289969,120358528,144130048,2009,86167785,710454,120358528,144130048
research/transport-memory/paced-results,upper2000-unlimited,0,capture_complete,1,10612442,673487,318400,276133000,63325824,152223744,1009,86167785,710454,120358528,152223744
research/transport-memory/paced-results,upper2000-unlimited,0,validation_delayed,1,10612442,673487,318400,276133000,63325824,152207360,1009,86167785,710454,120358528,152223744
research/transport-memory/paced-results,upper2000-unlimited,0,captures_released,1,10612442,673487,0,0,63325824,152207360,9,86167785,710454,120358528,152223744
research/transport-memory/paced-results,upper2000-unlimited,0,serviced_idle,1,10612442,673487,0,0,63325824,146849792,9,86167785,710454,120358528,152223744
research/transport-memory/paced-results,upper2000-unlimited,0,multi_released,1,0,537905,0,0,44549760,148488192,4,86167785,710454,120358528,152223744
research/transport-memory/paced-results,upper2000-unlimited,0,cleaned,1,0,0,0,0,43746944,148832256,4,86167785,710454,120358528,152223744
research/transport-memory/paced-results,upper2000-unlimited,0,retained_idle,1,0,0,0,0,44189312,72679424,3,86167785,710454,120358528,152223744
research/transport-memory/paced-results,upper2000-rate8k,-1,cold,1,0,0,0,0,1475200,2785280,4,0,0,1540736,2785280
research/transport-memory/paced-results,upper2000-rate8k,0,burst_start,1,9792,103552,0,0,2343808,6815744,8,9792,103552,2360192,6815744
research/transport-memory/paced-results,upper2000-rate8k,0,transfer_start,1,3397744,103552,318400,1024000,6718528,11141120,2008,3397744,103552,6718528,11141120
research/transport-memory/paced-results,upper2000-rate8k,0,active,318,36422747,673487,318400,276100486,56739008,54411264,2009,37969231,710454,56739008,54411264
research/transport-memory/paced-results,upper2000-rate8k,0,capture_complete,1,10612442,673487,318400,276133000,54084800,17612800,1009,37969231,710454,56739008,54411264
research/transport-memory/paced-results,upper2000-rate8k,0,validation_delayed,1,10612442,673487,318400,276133000,54084800,17612800,1009,37969231,710454,56739008,54411264
research/transport-memory/paced-results,upper2000-rate8k,0,captures_released,1,10612442,673487,0,0,54084800,17661952,9,37969231,710454,56739008,54411264
research/transport-memory/paced-results,upper2000-rate8k,0,serviced_idle,1,10612442,673487,0,0,54084800,14729216,9,37969231,710454,56739008,54411264
research/transport-memory/paced-results,upper2000-rate8k,0,multi_released,1,0,537905,0,0,40076480,25051136,4,37969231,710454,56739008,54411264
research/transport-memory/paced-results,upper2000-rate8k,0,cleaned,1,0,0,0,0,40076480,25427968,4,37969231,710454,56739008,54411264
research/transport-memory/paced-results,upper2000-rate8k,0,retained_idle,1,0,0,0,0,40076480,24674304,3,37969231,710454,56739008,54411264
research/transport-memory/paced-results,upper2000-rate32k,-1,cold,1,0,0,0,0,1606272,2916352,4,0,0,1606272,2916352
research/transport-memory/paced-results,upper2000-rate32k,0,burst_start,1,9792,103552,0,0,2343744,6832128,8,9792,103552,2360128,6832128
research/transport-memory/paced-results,upper2000-rate32k,0,transfer_start,1,3397744,103552,318400,1024000,6685696,11124736,2008,3397744,103552,6685696,11124736
research/transport-memory/paced-results,upper2000-rate32k,0,active,118,53121726,673487,318400,275622175,88163840,106774528,2009,67458491,710454,98010624,106774528
research/transport-memory/paced-results,upper2000-rate32k,0,capture_complete,1,10612442,673487,318400,276133000,66979328,107266048,1009,67458491,710454,98010624,107266048
research/transport-memory/paced-results,upper2000-rate32k,0,validation_delayed,1,10612442,673487,318400,276133000,66979328,107134976,1009,67458491,710454,98010624,107266048
research/transport-memory/paced-results,upper2000-rate32k,0,captures_released,1,10612442,673487,0,0,66979328,107134976,9,67458491,710454,98010624,107266048
research/transport-memory/paced-results,upper2000-rate32k,0,serviced_idle,1,10612442,673487,0,0,66979328,107020288,9,67458491,710454,98010624,107266048
research/transport-memory/paced-results,upper2000-rate32k,0,multi_released,1,0,537905,0,0,50071040,99778560,4,67458491,710454,98010624,107266048
research/transport-memory/paced-results,upper2000-rate32k,0,cleaned,1,0,0,0,0,49645056,99680256,4,67458491,710454,98010624,107266048
research/transport-memory/paced-results,upper2000-rate32k,0,retained_idle,1,0,0,0,0,49645056,98910208,3,67458491,710454,98010624,107266048
research/transport-memory/paced-results,normal100-rate8k-stall,-1,cold,1,0,0,0,0,1622656,2932736,4,0,0,1622656,2932736
research/transport-memory/paced-results,normal100-rate8k-stall,0,burst_start,1,9792,103552,0,0,2376448,6881280,8,9792,103552,2392832,6881280
research/transport-memory/paced-results,normal100-rate8k-stall,0,transfer_start,1,3397744,103552,318400,1024000,6669248,11124736,2008,3397744,103552,6669248,11124736
research/transport-memory/paced-results,normal100-rate8k-stall,0,active,100,36421290,673471,318400,30377315,53986432,50528256,2009,38450565,710454,54936704,50528256
research/transport-memory/paced-results,normal100-rate8k-stall,0,capture_complete,1,10612425,673471,318400,31333000,44729472,44548096,1009,38450565,710454,54936704,50528256
research/transport-memory/paced-results,normal100-rate8k-stall,0,validation_delayed,1,10612425,673471,318400,31333000,44729472,44548096,1009,38450565,710454,54936704,50528256
research/transport-memory/paced-results,normal100-rate8k-stall,0,captures_released,1,10612425,673471,0,0,44729472,44597248,9,38450565,710454,54936704,50528256
research/transport-memory/paced-results,normal100-rate8k-stall,0,serviced_idle,1,10612425,673471,0,0,44729472,44040192,9,38450565,710454,54936704,50528256
research/transport-memory/paced-results,normal100-rate8k-stall,0,multi_released,1,0,537905,0,0,29705344,53084160,4,38450565,710454,54936704,53084160
research/transport-memory/paced-results,normal100-rate8k-stall,0,cleaned,1,0,0,0,0,29623424,45301760,4,38450565,710454,54936704,53084160
research/transport-memory/paced-results,normal100-rate8k-stall,0,retained_idle,1,0,0,0,0,29623424,44875776,3,38450565,710454,54936704,53084160
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,-1,cold,1,0,0,0,0,1524288,2850816,4,0,0,1524288,2850816
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,0,burst_start,1,9792,103552,0,0,2409280,6897664,8,9792,103552,2425664,6897664
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,0,transfer_start,1,3397744,103552,318400,1024000,6816768,11255808,2008,3397744,103552,6816768,11255808
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,0,active,109,61493083,673487,318400,195229917,95782336,85803008,2009,67843976,710454,103433664,85803008
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,0,capture_complete,1,10612442,673487,318400,196133000,62490112,86523904,1009,67843976,710454,103433664,86523904
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,0,validation_delayed,1,10612442,673487,318400,196133000,62490112,86523904,1009,67843976,710454,103433664,86523904
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,0,captures_released,1,10612442,673487,0,0,62490112,68124672,9,67843976,710454,103433664,86523904
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,0,serviced_idle,1,10612442,673487,0,0,62490112,66404352,9,67843976,710454,103433664,86523904
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,0,multi_released,1,0,537905,0,0,53315072,76431360,4,67843976,710454,103433664,86523904
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,0,cleaned,1,0,0,0,0,52119040,76742656,4,67843976,710454,103433664,86523904
research/transport-memory/paced-results,fast1000-fine-rate32k-stall,0,retained_idle,1,0,0,0,0,52119040,66306048,3,67843976,710454,103433664,86523904
research/transport-memory/paced-followup-results,partition-normal100,-1,cold,1,0,0,0,0,1458752,2785280,4,0,0,1524288,2785280
research/transport-memory/paced-followup-results,partition-normal100,0,burst_start,1,9792,103552,0,0,2343744,6864896,8,9792,103552,2360128,6864896
research/transport-memory/paced-followup-results,partition-normal100,0,transfer_start,1,3397744,103552,318400,1024000,6751232,11223040,2008,3397744,103552,6751232,11223040
research/transport-memory/paced-followup-results,partition-normal100,0,active,100,28057250,1877691,318400,31027465,38372800,41680896,2018,28136070,1912284,38372800,41680896
research/transport-memory/paced-followup-results,partition-normal100,0,capture_complete,1,6722131,1877691,318400,31333000,38356416,36864000,1018,28136070,1912284,38389184,41680896
research/transport-memory/paced-followup-results,partition-normal100,0,validation_delayed,1,6722131,1877691,318400,31333000,38356416,36864000,1018,28136070,1912284,38389184,41680896
research/transport-memory/paced-followup-results,partition-normal100,0,captures_released,1,6722131,1877691,0,0,38356416,36913152,18,28136070,1912284,38389184,41680896
research/transport-memory/paced-followup-results,partition-normal100,0,serviced_idle,1,6722131,1877691,0,0,38356416,36913152,18,28136070,1912284,38389184,41680896
research/transport-memory/paced-followup-results,partition-normal100,0,multi_released,1,0,538049,0,0,38356416,42352640,4,28136070,1912284,38389184,42352640
research/transport-memory/paced-followup-results,partition-normal100,0,cleaned,1,0,0,0,0,38356416,42696704,4,28136070,1912284,38389184,42696704
research/transport-memory/paced-followup-results,partition-normal100,0,retained_idle,1,0,0,0,0,38356416,42696704,3,28136070,1912284,38389184,42696704
research/transport-memory/paced-followup-results,partition-fast1000-fine,-1,cold,1,0,0,0,0,1458752,2785280,4,0,0,1524288,2785280
research/transport-memory/paced-followup-results,partition-fast1000-fine,0,burst_start,1,9792,103552,0,0,2376448,6914048,8,9792,103552,2392832,6914048
research/transport-memory/paced-followup-results,partition-fast1000-fine,0,transfer_start,1,3397744,103552,318400,1024000,6554432,11075584,2008,3397744,103552,6554432,11075584
research/transport-memory/paced-followup-results,partition-fast1000-fine,0,active,109,32024335,1877671,318400,192083956,49497344,47939584,2018,32352321,1912264,49497344,47939584
research/transport-memory/paced-followup-results,partition-fast1000-fine,0,capture_complete,1,6722148,1877671,318400,196133000,46220544,46252032,1018,32352321,1912264,49497344,47939584
research/transport-memory/paced-followup-results,partition-fast1000-fine,0,validation_delayed,1,6722148,1877671,318400,196133000,46220544,46252032,1018,32352321,1912264,49497344,47939584
research/transport-memory/paced-followup-results,partition-fast1000-fine,0,captures_released,1,6722148,1877671,0,0,46220544,46284800,18,32352321,1912264,49497344,47939584
research/transport-memory/paced-followup-results,partition-fast1000-fine,0,serviced_idle,1,6722148,1877671,0,0,46220544,46284800,18,32352321,1912264,49497344,47939584
research/transport-memory/paced-followup-results,partition-fast1000-fine,0,multi_released,1,0,538049,0,0,41288960,51609600,4,32352321,1912264,49497344,51609600
research/transport-memory/paced-followup-results,partition-fast1000-fine,0,cleaned,1,0,0,0,0,41288960,52019200,4,32352321,1912264,49497344,52019200
research/transport-memory/paced-followup-results,partition-fast1000-fine,0,retained_idle,1,0,0,0,0,41288960,52019200,3,32352321,1912264,49497344,52019200
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,-1,cold,1,0,0,0,0,1540736,2850816,4,0,0,1540736,2850816
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,0,burst_start,1,9792,103552,0,0,2409408,6897664,8,9792,103552,2425792,6897664
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,0,transfer_start,1,3397744,103552,318400,1024000,6669312,11141120,2008,3397744,103552,6669312,11141120
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,0,active,109,53311854,673471,318400,192834598,73647616,77627392,2009,53606696,710454,74008064,77627392
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,0,capture_complete,1,10612425,673471,318400,196133000,57296384,56655872,1009,53606696,710454,74008064,77627392
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,0,validation_delayed,1,10612425,673471,318400,196133000,57296384,56655872,1009,53606696,710454,74008064,77627392
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,0,captures_released,1,10612425,673471,0,0,57296384,56590336,9,53606696,710454,74008064,77627392
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,0,serviced_idle,1,10612425,673471,0,0,57296384,56590336,9,53606696,710454,74008064,77627392
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,0,multi_released,1,0,537905,0,0,43828736,56541184,4,53606696,710454,74008064,77627392
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,0,cleaned,1,0,0,0,0,43828736,56770560,4,53606696,710454,74008064,77627392
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat2,0,retained_idle,1,0,0,0,0,43828736,56754176,3,53606696,710454,74008064,77627392
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,-1,cold,1,0,0,0,0,1639040,2949120,4,0,0,1671808,2949120
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,0,burst_start,1,9792,103552,0,0,2376576,6881280,8,9792,103552,2376576,6881280
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,0,transfer_start,1,3397744,103552,318400,1024000,6734848,11206656,2008,3397744,103552,6734848,11206656
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,0,active,110,36421307,673471,318400,196119175,58574208,63160320,2009,36661167,710446,58983808,63160320
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,0,capture_complete,1,10612442,673471,318400,196133000,54232448,63225856,1009,36661167,710446,58983808,63225856
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,0,validation_delayed,1,10612442,673471,318400,196133000,54232448,63225856,1009,36661167,710446,58983808,63225856
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,0,captures_released,1,10612442,673471,0,0,54232448,63225856,9,36661167,710446,58983808,63225856
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,0,serviced_idle,1,10612442,673471,0,0,54232448,63225856,9,36661167,710446,58983808,63225856
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,0,multi_released,1,0,537905,0,0,41960832,55001088,4,36661167,710446,58983808,63225856
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,0,cleaned,1,0,0,0,0,41960832,55214080,4,36661167,710446,58983808,63225856
research/transport-memory/paced-followup-results,fast1000-fine-rate32k-stall-repeat3,0,retained_idle,1,0,0,0,0,41960832,55214080,3,36661167,710446,58983808,63225856
research/transport-memory/paced-followup-results,upper2000-rate128k,-1,cold,1,0,0,0,0,1458752,2785280,4,0,0,1524288,2785280
research/transport-memory/paced-followup-results,upper2000-rate128k,0,burst_start,1,9792,103552,0,0,2278144,6815744,8,9792,103552,2294528,6815744
research/transport-memory/paced-followup-results,upper2000-rate128k,0,transfer_start,1,3397744,103552,318400,1024000,6521664,11042816,2008,3397744,103552,6521664,11042816
research/transport-memory/paced-followup-results,upper2000-rate128k,0,active,101,36487669,673471,318400,216530103,55542848,62029824,2009,37344063,710454,55542848,62029824
research/transport-memory/paced-followup-results,upper2000-rate128k,0,capture_complete,1,10612442,673471,318400,276133000,52806976,66076672,1009,39646477,710454,59671872,66076672
research/transport-memory/paced-followup-results,upper2000-rate128k,0,validation_delayed,1,10612442,673471,318400,276133000,52806976,66076672,1009,39646477,710454,59671872,66076672
research/transport-memory/paced-followup-results,upper2000-rate128k,0,captures_released,1,10612442,673471,0,0,52806976,66076672,9,39646477,710454,59671872,66076672
research/transport-memory/paced-followup-results,upper2000-rate128k,0,serviced_idle,1,10612442,673471,0,0,52806976,66076672,9,39646477,710454,59671872,66076672
research/transport-memory/paced-followup-results,upper2000-rate128k,0,multi_released,1,0,537905,0,0,32769344,49315840,4,39646477,710454,59671872,66076672
research/transport-memory/paced-followup-results,upper2000-rate128k,0,cleaned,1,0,0,0,0,32441664,48971776,4,39646477,710454,59671872,66076672
research/transport-memory/paced-followup-results,upper2000-rate128k,0,retained_idle,1,0,0,0,0,32441664,48971776,3,39646477,710454,59671872,66076672
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,-1,cold,1,0,0,0,0,1507968,2818048,4,0,0,1573504,2818048
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,0,burst_start,1,9839,103552,0,0,2409408,6881280,8,9839,103552,2425792,6881280
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,0,transfer_start,1,3401681,103552,606400,1048576000,7079104,9486336,2008,3401681,103552,7079104,9486336
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,0,active,344,86755392,673487,606400,1049411312,94897536,100499456,2009,86977369,710454,94913920,100499456
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,0,capture_complete,1,10612489,673487,606400,9493000,65144192,65552384,1009,86977369,710454,94913920,100499456
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,0,validation_delayed,1,10612489,673487,606400,9493000,65144192,65552384,1009,86977369,710454,94913920,100499456
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,0,captures_released,1,10612489,673487,0,0,65144192,65617920,9,86977369,710454,94913920,100499456
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,0,serviced_idle,1,10612489,673487,0,0,65144192,65617920,9,86977369,710454,94913920,100499456
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,0,multi_released,1,0,537905,0,0,53118336,57737216,4,86977369,710454,94913920,100499456
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,0,cleaned,1,0,0,0,0,53101952,58114048,4,86977369,710454,94913920,100499456
research/transport-memory/asymmetric-h2-results,h2-wan1024-u16,0,retained_idle,1,0,0,0,0,53101952,58048512,3,86977369,710454,94913920,100499456
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,-1,cold,1,0,0,0,0,1524288,2850816,4,0,0,1589824,2850816
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,0,burst_start,1,9839,103552,0,0,2360128,6864896,8,9839,103552,2376512,6864896
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,0,transfer_start,1,3401681,103552,606400,1048576000,6898688,8732672,2008,3401681,103552,6898688,8732672
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,0,active,70,86754389,673471,606400,1052409976,95094080,101089280,2009,86754389,710454,95094080,101089280
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,0,capture_complete,1,10612472,673471,606400,9493000,50644288,97746944,1009,86754389,710454,95094080,101089280
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,0,validation_delayed,1,10612472,673471,606400,9493000,50644288,97746944,1009,86754389,710454,95094080,101089280
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,0,captures_released,1,10612472,673471,0,0,50644288,97779712,9,86754389,710454,95094080,101089280
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,0,serviced_idle,1,10612472,673471,0,0,50644288,97779712,9,86754389,710454,95094080,101089280
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,0,multi_released,1,0,537905,0,0,36848960,58933248,4,86754389,710454,95094080,101089280
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,0,cleaned,1,0,0,0,0,36848960,59129856,4,86754389,710454,95094080,101089280
research/transport-memory/asymmetric-h2-results,h2-local1024-u16,0,retained_idle,1,0,0,0,0,36848960,58605568,3,86754389,710454,95094080,101089280
research/transport-memory/asymmetric-h2-results,h2-growing-u16,-1,cold,1,0,0,0,0,1540736,2850816,4,0,0,1540736,2850816
research/transport-memory/asymmetric-h2-results,h2-growing-u16,0,burst_start,1,9839,103552,0,0,2294528,6815744,8,9839,103552,2294528,6815744
research/transport-memory/asymmetric-h2-results,h2-growing-u16,0,transfer_start,1,3401681,103552,606400,65536000,6964224,11452416,2008,3401681,103552,6964224,11452416
research/transport-memory/asymmetric-h2-results,h2-growing-u16,0,active,54,86754406,673487,606400,71203120,95044992,101433344,2009,86975591,710454,95044992,101433344
research/transport-memory/asymmetric-h2-results,h2-growing-u16,0,capture_complete,1,10612489,673487,606400,9493000,50578816,100925440,1009,86975591,710454,95044992,101433344
research/transport-memory/asymmetric-h2-results,h2-growing-u16,0,validation_delayed,1,10612489,673487,606400,9493000,50578816,100925440,1009,86975591,710454,95044992,101433344
research/transport-memory/asymmetric-h2-results,h2-growing-u16,0,captures_released,1,10612489,673487,0,0,50578816,100925440,9,86975591,710454,95044992,101433344
research/transport-memory/asymmetric-h2-results,h2-growing-u16,0,serviced_idle,1,10612489,673487,0,0,50578816,100925440,9,86975591,710454,95044992,101433344
research/transport-memory/asymmetric-h2-results,h2-growing-u16,1,burst_start,1,10612489,673487,0,0,50578816,100925440,9,10612489,673487,95044992,101433344
